record_id,audio_id,speaker_hash,duration_seconds,duration_bucket,synthetic_time_of_day,speaker_gender,sample_rate,word_count,word_rate,has_transcript
librispeech_0497,librispeech_0497,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,8.83,long,afternoon,unknown,16000,21,2.378,True
librispeech_0498,librispeech_0498,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,9.525,long,evening,unknown,16000,24,2.52,True
librispeech_0499,librispeech_0499,950887d6823e0910932a531410a9dd5853a0688be44d4e192b640b62b5309d44,8.445,long,night,unknown,16000,22,2.605,True
librispeech_0500,librispeech_0500,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.615,long,morning,unknown,16000,26,3.018,True
librispeech_0501,librispeech_0501,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.33,long,afternoon,unknown,16000,20,2.401,True
librispeech_0502,librispeech_0502,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.355,long,evening,unknown,16000,24,2.565,True
librispeech_0503,librispeech_0503,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.24,long,night,unknown,16000,25,2.706,True
librispeech_0504,librispeech_0504,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,19.11,long,morning,unknown,16000,45,2.355,True
librispeech_0505,librispeech_0505,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.185,long,afternoon,unknown,16000,23,2.81,True
librispeech_0506,librispeech_0506,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.155,long,evening,unknown,16000,20,2.452,True
librispeech_0507,librispeech_0507,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.955,long,night,unknown,16000,23,2.568,True
librispeech_0508,librispeech_0508,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.645,long,morning,unknown,16000,25,2.892,True
librispeech_0509,librispeech_0509,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.46,long,afternoon,unknown,16000,24,2.537,True
librispeech_0510,librispeech_0510,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.28,long,evening,unknown,16000,25,2.694,True
librispeech_0511,librispeech_0511,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.39,long,night,unknown,16000,22,2.622,True
librispeech_0512,librispeech_0512,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.71,long,morning,unknown,16000,22,2.526,True
librispeech_0513,librispeech_0513,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,7.65,long,afternoon,unknown,16000,25,3.268,True
librispeech_0514,librispeech_0514,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,7.215,long,evening,unknown,16000,27,3.742,True
librispeech_0515,librispeech_0515,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.63,long,night,unknown,16000,24,2.781,True
librispeech_0516,librispeech_0516,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.84,long,morning,unknown,16000,22,2.236,True
librispeech_0517,librispeech_0517,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.35,long,afternoon,unknown,16000,20,2.139,True
librispeech_0518,librispeech_0518,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,3.995,medium,evening,unknown,16000,9,2.253,True
librispeech_0519,librispeech_0519,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,7.64,long,night,unknown,16000,26,3.403,True
librispeech_0520,librispeech_0520,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.385,long,morning,unknown,16000,26,3.101,True
librispeech_0521,librispeech_0521,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.925,long,afternoon,unknown,16000,23,2.577,True
librispeech_0522,librispeech_0522,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.655,long,evening,unknown,16000,25,2.889,True
librispeech_0523,librispeech_0523,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.25,long,night,unknown,16000,20,2.424,True
librispeech_0524,librispeech_0524,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.02,long,morning,unknown,16000,22,2.743,True
librispeech_0525,librispeech_0525,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.945,long,afternoon,unknown,16000,26,2.907,True
librispeech_0526,librispeech_0526,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.22,long,evening,unknown,16000,21,2.555,True
librispeech_0527,librispeech_0527,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,14.675,long,night,unknown,16000,40,2.726,True
librispeech_0528,librispeech_0528,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,14.05,long,morning,unknown,16000,37,2.633,True
librispeech_0529,librispeech_0529,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,7.85,long,afternoon,unknown,16000,19,2.42,True
librispeech_0530,librispeech_0530,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,11.355,long,evening,unknown,16000,32,2.818,True
librispeech_0531,librispeech_0531,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,19.915,long,night,unknown,16000,60,3.013,True
librispeech_0532,librispeech_0532,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,11.74,long,morning,unknown,16000,34,2.896,True
librispeech_0533,librispeech_0533,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,15.92,long,afternoon,unknown,16000,50,3.141,True
librispeech_0534,librispeech_0534,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,7.095,long,evening,unknown,16000,19,2.678,True
librispeech_0535,librispeech_0535,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,17.65,long,night,unknown,16000,45,2.55,True
librispeech_0536,librispeech_0536,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,16.46,long,morning,unknown,16000,57,3.463,True
librispeech_0537,librispeech_0537,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,11.995,long,afternoon,unknown,16000,35,2.918,True
librispeech_0538,librispeech_0538,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,16.415,long,evening,unknown,16000,47,2.863,True
librispeech_0539,librispeech_0539,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,14.47,long,night,unknown,16000,45,3.11,True
librispeech_0540,librispeech_0540,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,15.52,long,morning,unknown,16000,43,2.771,True
librispeech_0541,librispeech_0541,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,13.985,long,afternoon,unknown,16000,39,2.789,True
librispeech_0542,librispeech_0542,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,6.305,medium,evening,unknown,16000,17,2.696,True
librispeech_0543,librispeech_0543,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,14.455,long,night,unknown,16000,38,2.629,True
librispeech_0544,librispeech_0544,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.43,long,morning,unknown,16000,24,2.847,True
librispeech_0545,librispeech_0545,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,12.655,long,afternoon,unknown,16000,40,3.161,True
librispeech_0546,librispeech_0546,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,15.485,long,evening,unknown,16000,42,2.712,True
librispeech_0547,librispeech_0547,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,15.02,long,night,unknown,16000,40,2.663,True
librispeech_0548,librispeech_0548,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.35,long,morning,unknown,16000,23,2.46,True
librispeech_0549,librispeech_0549,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.895,long,afternoon,unknown,16000,25,2.811,True
librispeech_0550,librispeech_0550,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,13.03,long,evening,unknown,16000,35,2.686,True
librispeech_0551,librispeech_0551,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,11.18,long,night,unknown,16000,31,2.773,True
librispeech_0552,librispeech_0552,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,12.07,long,morning,unknown,16000,34,2.817,True
librispeech_0553,librispeech_0553,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.895,long,afternoon,unknown,16000,31,3.133,True
librispeech_0554,librispeech_0554,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.535,long,evening,unknown,16000,25,2.929,True
librispeech_0555,librispeech_0555,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,5.16,medium,night,unknown,16000,13,2.519,True
librispeech_0556,librispeech_0556,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,4.275,medium,morning,unknown,16000,11,2.573,True
librispeech_0557,librispeech_0557,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,3.6,medium,afternoon,unknown,16000,11,3.056,True
librispeech_0558,librispeech_0558,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,12.0,long,evening,unknown,16000,40,3.333,True
librispeech_0559,librispeech_0559,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,14.195,long,night,unknown,16000,41,2.888,True
librispeech_0560,librispeech_0560,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.33,long,morning,unknown,16000,26,2.787,True
librispeech_0561,librispeech_0561,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,6.675,medium,afternoon,unknown,16000,20,2.996,True
librispeech_0562,librispeech_0562,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.395,long,evening,unknown,16000,26,2.767,True
librispeech_0563,librispeech_0563,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,6.345,medium,night,unknown,16000,17,2.679,True
librispeech_0564,librispeech_0564,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,15.285,long,morning,unknown,16000,46,3.009,True
librispeech_0565,librispeech_0565,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,7.055,long,afternoon,unknown,16000,22,3.118,True
librispeech_0566,librispeech_0566,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,4.265,medium,evening,unknown,16000,13,3.048,True
librispeech_0567,librispeech_0567,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,15.695,long,night,unknown,16000,47,2.995,True
librispeech_0568,librispeech_0568,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,16.32,long,morning,unknown,16000,52,3.186,True
librispeech_0569,librispeech_0569,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,3.58,medium,afternoon,unknown,16000,7,1.955,True
librispeech_0570,librispeech_0570,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,4.64,medium,evening,unknown,16000,13,2.802,True
librispeech_0571,librispeech_0571,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,7.94,long,night,unknown,16000,26,3.275,True
librispeech_0572,librispeech_0572,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,11.245,long,morning,unknown,16000,25,2.223,True
librispeech_0573,librispeech_0573,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,3.28,medium,afternoon,unknown,16000,6,1.829,True
librispeech_0574,librispeech_0574,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,15.18,long,evening,unknown,16000,30,1.976,True
librispeech_0575,librispeech_0575,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,6.68,medium,night,unknown,16000,15,2.246,True
librispeech_0576,librispeech_0576,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.82,long,morning,unknown,16000,22,2.24,True
librispeech_0577,librispeech_0577,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,7.84,long,afternoon,unknown,16000,17,2.168,True
librispeech_0578,librispeech_0578,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,8.25,long,evening,unknown,16000,14,1.697,True
librispeech_0579,librispeech_0579,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,13.68,long,night,unknown,16000,29,2.12,True
librispeech_0580,librispeech_0580,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,5.17,medium,morning,unknown,16000,18,3.482,True
librispeech_0581,librispeech_0581,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,5.7,medium,afternoon,unknown,16000,13,2.281,True
librispeech_0582,librispeech_0582,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,12.19,long,evening,unknown,16000,28,2.297,True
librispeech_0583,librispeech_0583,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,10.22,long,night,unknown,16000,23,2.25,True
librispeech_0584,librispeech_0584,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,10.34,long,morning,unknown,16000,26,2.515,True
librispeech_0585,librispeech_0585,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,9.76,long,afternoon,unknown,16000,19,1.947,True
librispeech_0586,librispeech_0586,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,5.24,medium,evening,unknown,16000,16,3.053,True
librispeech_0587,librispeech_0587,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,6.655,medium,night,unknown,16000,20,3.005,True
librispeech_0588,librispeech_0588,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,2.78,short,morning,unknown,16000,5,1.799,True
librispeech_0589,librispeech_0589,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,14.0,long,afternoon,unknown,16000,32,2.286,True
librispeech_0590,librispeech_0590,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,4.49,medium,evening,unknown,16000,10,2.227,True
librispeech_0591,librispeech_0591,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,4.04,medium,night,unknown,16000,9,2.228,True
librispeech_0592,librispeech_0592,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,2.48,short,morning,unknown,16000,5,2.016,True
librispeech_0593,librispeech_0593,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,7.61,long,afternoon,unknown,16000,21,2.76,True
librispeech_0594,librispeech_0594,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,4.76,medium,evening,unknown,16000,13,2.731,True
librispeech_0595,librispeech_0595,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,4.97,medium,night,unknown,16000,8,1.61,True
librispeech_0596,librispeech_0596,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,3.135,medium,morning,unknown,16000,9,2.871,True
librispeech_0597,librispeech_0597,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,18.085,long,afternoon,unknown,16000,46,2.544,True
librispeech_0598,librispeech_0598,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,3.22,medium,evening,unknown,16000,8,2.484,True
librispeech_0599,librispeech_0599,04b6d9d5c8f81aeb4f89691a9af25557128036702d66da863c673d7e1bd8909e,2.87,short,night,unknown,16000,10,3.484,True
librispeech_0600,librispeech_0600,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.7,medium,morning,unknown,16000,7,1.892,True
librispeech_0601,librispeech_0601,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.205,short,afternoon,unknown,16000,5,2.268,True
librispeech_0602,librispeech_0602,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,7.88,long,evening,unknown,16000,19,2.411,True
librispeech_0603,librispeech_0603,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.47,medium,night,unknown,16000,10,2.237,True
librispeech_0604,librispeech_0604,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.81,medium,morning,unknown,16000,10,2.079,True
librispeech_0605,librispeech_0605,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.255,short,afternoon,unknown,16000,5,2.217,True
librispeech_0606,librispeech_0606,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.6,short,evening,unknown,16000,7,2.692,True
librispeech_0607,librispeech_0607,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.665,medium,night,unknown,16000,8,2.183,True
librispeech_0608,librispeech_0608,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.88,medium,morning,unknown,16000,16,3.279,True
librispeech_0609,librispeech_0609,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.89,medium,afternoon,unknown,16000,14,2.863,True
librispeech_0610,librispeech_0610,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,8.75,long,evening,unknown,16000,25,2.857,True
librispeech_0611,librispeech_0611,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.47,long,night,unknown,16000,28,2.674,True
librispeech_0612,librispeech_0612,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.625,medium,morning,unknown,16000,16,2.415,True
librispeech_0613,librispeech_0613,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,8.85,long,afternoon,unknown,16000,19,2.147,True
librispeech_0614,librispeech_0614,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.55,medium,evening,unknown,16000,10,2.817,True
librispeech_0615,librispeech_0615,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,11.65,long,night,unknown,16000,24,2.06,True
librispeech_0616,librispeech_0616,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,8.14,long,morning,unknown,16000,22,2.703,True
librispeech_0617,librispeech_0617,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.915,medium,afternoon,unknown,16000,16,2.314,True
librispeech_0618,librispeech_0618,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.795,medium,evening,unknown,16000,10,2.635,True
librispeech_0619,librispeech_0619,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.22,medium,night,unknown,16000,6,1.863,True
librispeech_0620,librispeech_0620,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.145,medium,morning,unknown,16000,22,3.58,True
librispeech_0621,librispeech_0621,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.105,medium,afternoon,unknown,16000,7,2.254,True
librispeech_0622,librispeech_0622,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,9.33,long,evening,unknown,16000,26,2.787,True
librispeech_0623,librispeech_0623,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.925,short,night,unknown,16000,9,3.077,True
librispeech_0624,librispeech_0624,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.335,medium,morning,unknown,16000,5,1.499,True
librispeech_0625,librispeech_0625,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,8.44,long,afternoon,unknown,16000,20,2.37,True
librispeech_0626,librispeech_0626,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.81,medium,evening,unknown,16000,20,2.937,True
librispeech_0627,librispeech_0627,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,8.52,long,night,unknown,16000,19,2.23,True
librispeech_0628,librispeech_0628,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,8.91,long,morning,unknown,16000,24,2.694,True
librispeech_0629,librispeech_0629,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,7.845,long,afternoon,unknown,16000,18,2.294,True
librispeech_0630,librispeech_0630,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.2,medium,evening,unknown,16000,14,2.258,True
librispeech_0631,librispeech_0631,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.93,medium,night,unknown,16000,16,2.309,True
librispeech_0632,librispeech_0632,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,1.775,short,morning,unknown,16000,1,0.563,True
librispeech_0633,librispeech_0633,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.69,medium,afternoon,unknown,16000,18,2.691,True
librispeech_0634,librispeech_0634,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.28,medium,evening,unknown,16000,8,2.439,True
librispeech_0635,librispeech_0635,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,7.78,long,night,unknown,16000,17,2.185,True
librispeech_0636,librispeech_0636,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.18,medium,morning,unknown,16000,6,1.887,True
librispeech_0637,librispeech_0637,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.455,medium,afternoon,unknown,16000,6,1.737,True
librispeech_0638,librispeech_0638,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.15,medium,evening,unknown,16000,7,2.222,True
librispeech_0639,librispeech_0639,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.65,medium,night,unknown,16000,6,1.644,True
librispeech_0640,librispeech_0640,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.46,long,morning,unknown,16000,24,2.294,True
librispeech_0641,librispeech_0641,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.34,short,afternoon,unknown,16000,4,1.709,True
librispeech_0642,librispeech_0642,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,4.835,medium,evening,unknown,16000,13,2.689,True
librispeech_0643,librispeech_0643,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.305,long,night,unknown,16000,29,2.814,True
librispeech_0644,librispeech_0644,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.175,medium,morning,unknown,16000,6,1.89,True
librispeech_0645,librispeech_0645,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,9.875,long,afternoon,unknown,16000,25,2.532,True
librispeech_0646,librispeech_0646,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.11,long,evening,unknown,16000,24,2.374,True
librispeech_0647,librispeech_0647,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,6.04,medium,night,unknown,16000,16,2.649,True
librispeech_0648,librispeech_0648,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,5.825,medium,morning,unknown,16000,17,2.918,True
librispeech_0649,librispeech_0649,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,14.065,long,afternoon,unknown,16000,33,2.346,True
librispeech_0650,librispeech_0650,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.41,long,evening,unknown,16000,28,2.69,True
librispeech_0651,librispeech_0651,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,9.42,long,night,unknown,16000,26,2.76,True
librispeech_0652,librispeech_0652,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,20.39,long,morning,unknown,16000,55,2.697,True
librispeech_0653,librispeech_0653,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,8.065,long,afternoon,unknown,16000,28,3.472,True
librispeech_0654,librispeech_0654,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,8.14,long,evening,unknown,16000,22,2.703,True
librispeech_0655,librispeech_0655,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,7.59,long,night,unknown,16000,20,2.635,True
librispeech_0656,librispeech_0656,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.385,medium,morning,unknown,16000,13,3.84,True
librispeech_0657,librispeech_0657,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.4,long,afternoon,unknown,16000,32,3.077,True
librispeech_0658,librispeech_0658,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.83,short,evening,unknown,16000,7,2.473,True
librispeech_0659,librispeech_0659,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,5.96,medium,night,unknown,16000,18,3.02,True
librispeech_0660,librispeech_0660,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,2.425,short,morning,unknown,16000,5,2.062,True
librispeech_0661,librispeech_0661,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,13.805,long,afternoon,unknown,16000,46,3.332,True
librispeech_0662,librispeech_0662,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,12.065,long,evening,unknown,16000,37,3.067,True
librispeech_0663,librispeech_0663,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,5.26,medium,night,unknown,16000,18,3.422,True
librispeech_0664,librispeech_0664,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,3.35,medium,morning,unknown,16000,10,2.985,True
librispeech_0665,librispeech_0665,56a094b1ce8908c202c91f650207c02bd1d7786afbcd6cae3498ecba64861c28,10.36,long,afternoon,unknown,16000,33,3.185,True
